380	0.237451
381	0.061702
382	0.191840
383	0.269102
384	0.398601
385	0.113917
386	0.167270
387	0.239619
388	0.227123
389	0.238337
390	0.201658
391	0.091744
392	0.185336
393	0.245764
394	0.067649
395	0.255957
396	0.116317
397	0.401450
398	0.081589
399	0.294785
400	0.171046
401	0.243527
402	0.080174
403	0.082763
404	0.254109
405	0.127505
406	0.286265
407	0.212419
408	0.218339
409	0.221307
410	0.200911
411	0.166229
412	0.432674
413	0.103692
414	0.336922
415	0.215569
416	0.369340
417	0.205763
418	0.242091
419	0.101555
420	0.108350
421	0.216523
422	0.195918
423	0.138493
424	0.174526
425	0.162233
426	0.083827
427	0.219906
428	0.178656
429	0.159359
430	0.205238
431	0.181068
432	0.153692
433	0.157360
434	0.207814
435	0.236394
436	0.157319
437	0.220563
438	0.142774
439	0.345066
440	0.256085
441	0.139685
442	0.329046
443	0.250758
444	0.202440
445	0.203704
446	0.109635
447	0.276719
448	0.112420
449	0.138165
450	0.020524
451	0.204466
452	0.306283
453	0.094203
454	0.241305
455	0.275137
456	0.236696
457	0.223590
458	0.113767
459	0.139249
460	0.180633
461	0.272156
462	0.135604
463	0.086612
464	0.227745
465	0.219069
466	0.173095
467	0.178440
468	0.324344
469	0.239912
470	0.100527
471	0.280670
472	0.200204
473	0.029667
474	0.228866
475	0.213826
476	0.180700
477	0.179708
478	0.210295
479	0.271139
480	0.186573
481	0.241414
482	0.304698
483	0.068485
484	0.401569
485	0.084195
486	0.251827
487	0.207644
488	0.182641
489	0.065222
490	0.189415
491	0.144839
492	0.227141
493	0.222925
494	0.124854
495	0.177766
496	0.134688
497	0.179261
498	0.206510
499	0.186656
500	0.162996
501	0.196714
502	0.208381
503	0.315263
504	0.215295
505	0.210620
506	0.265221
507	0.061621
508	0.250664
509	0.221829
510	0.141745
511	0.192995
512	0.174527
513	0.295733
514	0.250774
515	0.233580
516	0.177297
517	0.178247
518	0.265911
519	0.246647
520	0.236745
521	0.299497
522	0.154164
523	0.119828
524	0.235337
525	0.199926
526	0.351884
527	0.159836
528	0.096896
529	0.206248
530	0.261110
531	0.283056
532	0.037758
533	0.224935
534	0.247960
535	0.252117
536	0.117340
537	0.163024
538	0.140109
539	0.171607
540	0.209158
541	0.106616
542	0.169176
543	0.158875
544	0.192541
545	0.174760
546	0.241707
547	0.279850
548	0.265293
549	0.271158
550	0.063604
551	0.194068
552	0.310001
553	0.219975
554	0.139080
555	0.278447
556	0.199071
557	0.122543
558	0.218870
559	0.345795
560	-0.102779
561	0.129937
562	0.246691
563	0.150744
564	0.167158
565	0.164531
566	0.385954
567	0.239874
568	0.286185
569	0.212406
570	-0.016498
571	0.276178
572	0.261044
573	0.266478
574	0.224793
575	0.308792
576	0.224921
577	0.052008
578	0.151732
579	0.071784
580	0.142755
581	0.308459
582	0.266557
583	0.213847
584	0.197205
585	0.345289
586	0.309193
587	0.291821
588	0.233264
589	0.214459
590	0.102058
591	0.247386
592	0.129805
593	0.260750
594	0.185156
595	0.317500
596	0.317305
597	0.142313
598	0.273623
599	0.276584
600	0.179996
601	0.269172
602	0.256381
603	0.180873
604	0.256872
605	0.267990
606	0.201165
607	0.320195
608	0.264145
609	0.195348
610	0.209660
611	0.324010
612	0.338511
613	0.245932
614	0.175396
615	0.167953
616	0.260510
617	0.253916
618	0.276325
619	0.163234
620	0.444886
621	0.175669
622	0.168435
623	0.155524
624	0.135061
625	0.145991
626	0.085917
627	0.113327
628	0.197289
629	0.244265
630	0.057357
631	0.245973
632	0.182827
633	0.194459
634	0.113114
635	0.237999
636	0.258883
637	0.164908
638	0.196577
639	0.037767
640	0.195102
641	0.238925
642	0.113741
643	0.159830
644	0.179148
645	0.144112
646	0.169030
647	0.284170
648	0.159453
649	0.263055
650	0.264079
651	0.186432
652	0.266877
653	0.076509
654	0.137989
655	0.361690
656	0.291936
657	0.270683
658	0.351572
659	0.104576
660	0.301378
661	0.112776
662	0.193494
663	0.139757
664	0.233692
665	0.244724
666	0.301104
667	0.362795
668	0.291855
669	0.279634
670	0.287448
671	0.254648
672	0.220168
673	0.258125
674	0.099180
675	0.232830
676	0.142070
677	0.127519
678	0.174543
679	0.179195
680	0.295239
681	0.120576
682	0.345663
683	0.169491
684	0.291684
685	0.092728
686	0.259629
687	0.292693
688	0.028981
689	0.227985
690	0.262339
691	0.324622
692	0.225893
693	0.232921
694	0.042541
695	0.213509
696	0.131763
697	0.144341
698	0.185101
699	0.265446
700	0.213699
701	0.213826
702	0.141395
703	0.099743
704	0.192429
705	0.274424
706	0.240087
707	0.174912
708	0.180015
709	0.193969
710	0.161098
711	0.295119
712	0.103249
713	0.290409
714	0.274046
715	0.136669
716	0.185892
717	0.246408
718	0.130464
719	0.273603
720	0.181782
721	0.331313
722	0.308383
723	0.178510
724	0.235005
725	0.277970
726	0.108230
727	0.336879
728	0.254369
729	0.282352
730	0.221876
731	0.115822
732	0.246859
733	0.153539
734	0.145877
735	0.132338
736	0.222346
737	0.364741
738	0.266349
739	0.201145
740	0.244326
741	0.200974
742	0.217026
743	0.254639
744	0.153371
745	0.053757
746	0.211244
747	0.192040
748	0.243534
749	0.258494
750	0.207264
751	0.149942
752	0.289007
753	0.089707
754	0.198360
755	0.203496
756	0.223313
757	0.159273
758	0.087581
759	0.097903
760	0.215404
761	0.209516
762	0.317147
763	0.238905
764	0.115002
765	0.409198
766	0.260470
767	0.287280
768	0.241996
769	0.188285
770	0.112573
771	0.275343
772	0.161823
773	0.233306
774	0.165973
775	0.249536
776	0.156386
777	0.280575
778	0.260047
779	0.329744
780	0.225293
781	0.153641
782	0.260981
783	0.223586
784	0.299894
785	0.077461
786	0.203104
787	0.103351
788	0.250217
789	0.244151
790	0.292543
791	0.215775
792	0.201269
793	0.172769
794	0.060679
795	0.031461
796	0.109415
797	0.160264
798	0.184490
799	0.125702
800	0.359469
801	0.304680
802	0.248115
803	0.405007
804	0.119954
805	0.124983
806	0.354094
807	0.339240
808	0.176627
809	0.173489
810	0.133726
811	0.118726
812	0.075555
813	0.279422
814	0.201044
815	0.162828
816	0.155675
817	0.225336
818	0.311295
819	0.289346
820	0.000064
821	0.141805
822	0.245964
823	0.180711
824	0.145468
825	0.337873
826	0.158463
827	0.130196
828	0.232514
829	0.143768
830	0.097100
831	0.265395
832	0.130852
833	0.113047
834	0.223438
835	0.204153
836	0.183650
837	0.131569
838	0.249213
839	0.163503
840	0.353182
841	0.366399
842	0.216562
843	0.149667
844	0.122991
845	0.266845
846	0.163770
847	0.146888
848	0.246837
849	0.003700
850	0.284953
851	0.278436
852	0.175616
853	0.373527
854	0.083837
855	0.196983
856	0.245081
857	0.108248
858	0.131090
859	0.325781
860	0.079200
861	0.189871
862	0.238976
863	0.277786
864	0.201432
865	0.145142
866	0.182824
867	0.159101
868	0.178056
869	0.289315
870	0.048193
871	0.282284
872	0.273273
873	0.222016
874	0.223184
875	0.061358
876	0.143483
877	0.114857
878	0.185049
879	0.215840
880	0.104478
881	0.270440
882	0.205510
883	0.315248
884	0.327087
885	0.153924
886	0.219608
887	0.183730
888	0.249821
889	0.214523
890	0.126499
891	0.129954
892	0.133026
893	0.248348
894	0.230767
895	0.262834
896	0.177508
897	0.202743
898	0.060411
899	0.211985
900	0.239929
901	0.171939
902	0.279172
903	0.118229
904	0.381884
905	0.175423
906	0.247741
907	0.234493
908	0.101760
909	0.185381
910	0.164880
911	0.214165
912	0.254655
913	0.086567
914	0.309266
915	0.089661
916	0.164542
917	0.275317
918	0.184514
919	0.058017
920	0.261946
921	0.185413
922	0.274688
923	0.140700
924	0.254384
925	0.287122
926	0.055920
927	0.243309
928	0.189128
929	0.138124
930	0.112215
931	0.313499
932	0.118405
933	0.219113
934	0.435453
935	0.286315
936	0.156982
937	0.316870
938	0.137887
939	0.133430
940	0.238526
941	0.132499
942	0.142046
943	0.131357
944	0.117707
945	0.125257
946	0.271267
947	0.274684
948	0.194007
949	0.234796
950	0.216175
951	0.154837
952	0.240922
953	0.021037
954	-0.053465
955	0.261795
956	0.298429
957	0.005166
958	0.190568
959	0.276897
960	0.164058
961	0.377494
962	0.184236
963	0.238158
964	0.164892
965	0.182964
966	0.238249
967	0.193260
968	0.188960
969	0.272828
970	0.016021
971	0.223083
972	0.173859
973	0.123953
974	0.228878
975	0.155935
976	0.172210
977	0.251602
978	0.185583
979	0.296032
980	0.431783
981	0.126520
982	0.187572
983	0.207999
984	0.242674
985	0.283698
986	0.058124
987	0.103749
988	0.272312
989	0.042759
990	0.125373
991	0.095676
992	0.245526
993	0.272809
994	0.188536
995	0.056787
996	0.241111
997	0.209883
998	0.245388
999	0.284220
1000	0.262263
